appId,id,domainId,v1,v2,v3,v4,v5,v6,y,y_ai,y_txai,y_iso
AirQuality,1589,0,43.0,98.0,2299.0,108.0,1.0,,,268.1241,223.68544766858025,
AirQuality,1590,0,4.0,6.0,200.0,127.0,2.3,,,37.83651,50.78916758017738,
AirQuality,1591,0,2.0,30.0,1500.0,271.0,2.8,,,194.57698,164.74918814262583,
AirQuality,1592,0,19.0,89.0,3200.0,2.0,1.3,,,209.31226,206.1049135568157,
AirQuality,1593,0,102.0,59.0,2400.0,7.0,1.0,,,408.2557,175.03467301900096,
AirQuality,1594,0,7.0,68.0,3700.0,62.0,0.0,,,269.053,221.39374881111573,
AirQuality,1595,0,18.0,34.0,600.0,54.0,2.9,,,38.181953,72.40653982801753,
AirQuality,1596,0,25.0,109.0,2600.0,5.0,2.4,,,227.29633,204.72672970000983,
AirQuality,1597,0,25.0,85.0,1600.0,106.0,2.2,,,208.637,177.7308187806261,
AirQuality,1598,0,2.0,17.0,200.0,112.0,2.9,,,35.420105,55.05194580427121,
AirQuality,1599,0,9.0,73.0,2500.0,14.0,1.6,,,200.20978,165.6630177331867,
AirQuality,1600,0,3.0,56.0,1000.0,65.0,0.5,,,83.797325,111.62726742397584,
AirQuality,1601,0,2.0,156.0,1800.0,8.0,1.2,,,211.29808,218.0722143759778,
AirQuality,1602,0,2.0,40.0,2600.0,5.0,0.8,,,171.1192,133.69452409835532,
AirQuality,1603,0,6.0,83.0,1100.0,1.0,1.1,,,82.52476,121.06952992174428,
AirQuality,1604,0,31.0,35.0,1500.0,125.0,3.0,,,152.57135,131.785245356535,
AirQuality,1605,0,10.0,45.0,1900.0,51.0,3.4,,,182.49634,125.5214079396147,
AirQuality,1606,0,17.0,104.0,4100.0,2.0,0.7,,,254.95114,253.52466542925495,
AirQuality,1607,0,8.0,31.0,2899.0,51.0,1.2,,,228.89337,151.23622190572922,
AirQuality,1608,0,56.0,117.0,4900.0,2.0,0.9,,,282.7097,306.1316878091503,
AirQuality,1609,0,17.0,63.0,3000.0,2.0,1.3,,,173.44969,173.02788358926847,
AirQuality,1610,0,27.0,51.0,1500.0,11.0,1.2,,,96.894585,113.5093855032856,
AirQuality,1611,0,17.0,65.0,1900.0,12.0,0.4,,,151.03227,140.31273446762563,
AirQuality,1612,0,33.0,147.0,3200.0,13.0,1.2,,,292.9593,270.3743958440804,
AirQuality,1613,0,3.0,81.0,3000.0,5.0,0.8,,,215.84662,188.25063670711344,
AirQuality,1614,0,14.0,54.0,2000.0,2.0,1.8,,,142.01947,126.5543994009953,
AirQuality,1615,0,27.0,95.0,3000.0,5.0,0.0,,,195.75488,210.50109400142813,
AirQuality,1616,0,26.0,171.0,6600.0,2.0,1.0,,,429.42932,410.5903126326691,
AirQuality,1617,0,3.0,123.0,2700.0,4.0,1.5,,,270.08334,216.74298043592975,
AirQuality,1618,0,2.0,15.0,400.0,70.0,2.1,,,24.6128,48.5070873405009,
AirQuality,1619,0,2.0,15.0,1200.0,98.0,0.9,,,132.49261,88.28587853344229,
AirQuality,1620,0,12.0,36.0,1500.0,92.0,2.1,,,160.23865,118.35132102713033,
AirQuality,1621,0,71.0,104.0,300.0,102.0,0.8,,,153.68713,164.58002328352012,
AirQuality,1622,0,2.0,82.0,1400.0,18.0,1.1,,,143.391,135.0412714092998,
AirQuality,1623,0,2.0,31.0,800.0,31.0,1.3,,,41.380314,67.6056100934951,
AirQuality,1624,0,29.0,34.0,1700.0,248.0,3.3,,,199.63155,175.67126839815697,
AirQuality,1625,0,27.0,116.0,5400.0,3.0,1.0,,,319.81326,314.6041781174485,
AirQuality,1626,0,3.0,36.0,500.0,86.0,2.0,,,31.674286,78.06739195756472,
AirQuality,1627,0,105.0,117.0,7700.0,1.0,1.4,,,354.82233,419.9845669036266,
AirQuality,1628,0,23.0,38.0,1500.0,50.0,0.5,,,148.11029,113.27617692637426,
AirQuality,1629,0,27.0,140.0,2100.0,2.0,0.9,,,241.23447,219.37364114794784,
AirQuality,1630,0,125.0,99.0,2700.0,107.0,1.1,,,287.4583,262.9617318082042,
AirQuality,1631,0,2.0,28.0,1000.0,127.0,2.1,,,97.04009,100.69070010306169,
AirQuality,1632,0,23.0,123.0,7600.0,7.0,1.6,,,395.873,399.34799724252304,
AirQuality,1633,0,4.0,56.0,1500.0,86.0,1.2,,,179.52065,135.2060587064526,
AirQuality,1634,0,15.0,77.0,1900.0,11.0,1.2,,,165.07114,149.59805300452143,
AirQuality,1635,0,2.0,24.0,2600.0,89.0,0.2,,,230.70856,145.75377973180989,
AirQuality,1636,0,22.0,105.0,4800.0,2.0,1.4,,,287.2697,279.8168278433637,
AirQuality,1637,0,77.0,118.0,4600.0,8.0,1.0,,,259.13763,304.29638886067335,
AirQuality,1638,0,3.0,69.0,3100.0,2.0,1.5,,,194.55264,177.9185535728448,
AirQuality,1639,0,11.0,66.0,3600.0,2.0,1.5,,,200.61328,195.32838792351225,
AirQuality,1640,0,8.0,65.0,1700.0,3.0,1.9,,,132.55032,124.83496316171814,
AirQuality,1641,0,50.0,50.0,1700.0,19.0,2.1,,,130.50641,127.4207099534788,
AirQuality,1642,0,22.0,29.0,900.0,62.0,2.2,,,66.10229,83.3222248306663,
AirQuality,1643,0,17.0,79.0,2300.0,98.0,1.4,,,258.2858,193.59351468988265,
AirQuality,1644,0,4.0,45.0,1200.0,98.0,1.9,,,124.37611,116.22431209307088,
AirQuality,1645,0,9.0,71.0,1500.0,75.0,1.0,,,182.21344,148.18979129683964,
AirQuality,1646,0,89.0,82.0,2400.0,8.0,1.1,,,222.08382,193.67829886663907,
AirQuality,1647,0,33.0,124.0,2299.0,2.0,0.8,,,233.65662,212.9174326075352,
AirQuality,1648,0,2.0,72.0,1900.0,7.0,1.2,,,175.66316,139.5995427955216,
AirQuality,1649,0,31.0,83.0,4300.0,2.0,1.1,,,225.41367,243.6938675058958,
AirQuality,1650,0,76.0,58.0,1400.0,64.0,3.6,,,157.13431,143.60532879748752,
AirQuality,1651,0,4.0,9.0,400.0,93.0,3.6,,,43.038094,47.74630776028695,
AirQuality,1652,0,11.0,92.0,1000.0,6.0,0.4,,,94.14051,130.60189449734463,
AirQuality,1653,0,100.0,114.0,5600.0,14.0,1.4,,,268.25778,344.2995138889206,
AirQuality,1654,0,3.0,29.0,1700.0,158.0,0.5,,,195.8392,139.83871139733347,
AirQuality,1655,0,68.0,102.0,2700.0,17.0,0.6,,,193.95732,221.4265780460546,
AirQuality,1656,0,9.0,52.0,1700.0,27.0,0.6,,,168.65039,122.46594058938214,
AirQuality,1657,0,13.0,143.0,10000.0,12.0,1.5,,,465.48303,503.7483372785612,
AirQuality,1658,0,18.0,51.0,1800.0,2.0,1.0,,,125.63813,119.12813760633058,
AirQuality,1659,0,54.0,150.0,5600.0,21.0,1.3,,,350.8767,368.0355582716895,
AirQuality,1660,0,10.0,51.0,800.0,10.0,1.2,,,41.712067,83.00604352543733,
AirQuality,1661,0,5.0,98.0,1700.0,2.0,1.1,,,171.14218,157.22264029197854,
AirQuality,1662,0,72.0,144.0,2600.0,12.0,1.4,,,232.68869,256.84079753206123,
AirQuality,1663,0,5.0,39.0,1000.0,93.0,0.9,,,96.542046,103.77741696895832,
AirQuality,1664,0,28.0,44.0,2100.0,75.0,8.1,,,193.62625,135.95744479893324,
AirQuality,1665,0,3.0,27.0,1100.0,260.0,2.8,,,133.42413,144.29632672657343,
AirQuality,1666,0,4.0,30.0,1000.0,28.0,0.8,,,72.121216,74.38592626993105,
AirQuality,1667,0,20.0,34.0,2300.0,77.0,2.1,,,215.35428,142.76758331277787,
AirQuality,1668,0,2.0,33.0,500.0,116.0,1.1,,,30.32917,85.98808757713226,
AirQuality,1669,0,3.0,33.0,200.0,43.0,0.4,,,9.884637,53.76745068289665,
AirQuality,1670,0,2.0,20.0,400.0,160.0,1.7,,,31.065384,82.52675308380239,
AirQuality,1671,0,7.0,60.0,1700.0,110.0,1.7,,,209.08952,153.8216811458989,
AirQuality,1672,0,2.0,2.0,200.0,99.0,3.1,,,33.854637,35.9798290973678,
AirQuality,1673,0,29.0,132.0,2800.0,8.0,0.7,,,267.99423,239.57531217191664,
AirQuality,1674,0,37.0,89.0,1900.0,18.0,1.1,,,153.3994,170.22021115757912,
AirQuality,1675,0,131.0,152.0,6100.0,16.0,0.7,,,339.78143,410.3839895439627,
AirQuality,1676,0,3.0,23.0,900.0,59.0,1.3,,,69.19788,72.54707074751406,
AirQuality,1677,0,65.0,122.0,1900.0,90.0,1.5,,,231.78069,232.65949141727407,
AirQuality,1678,0,1.0,87.0,900.0,2.0,0.7,,,71.13473,117.35120603631084,
AirQuality,1679,0,13.0,37.0,1300.0,112.0,1.6,,,146.28336,119.68306200932874,
AirQuality,1680,0,5.0,20.0,700.0,182.0,1.2,,,50.024506,102.05999098488084,
AirQuality,1681,0,73.0,101.0,2000.0,25.0,0.8,,,169.02676,198.96990306020453,
AirQuality,1682,0,12.0,168.0,9900.0,11.0,0.8,,,482.4133,525.1711946324922,
AirQuality,1683,0,62.0,55.0,1700.0,16.0,2.0,,,150.3924,135.09685616599808,
AirQuality,1684,0,6.0,49.0,400.0,128.0,3.0,,,55.430664,99.42935475684943,
AirQuality,1685,0,17.0,18.0,300.0,95.0,1.5,,,44.054993,61.30599325222195,
AirQuality,1686,0,13.0,65.0,3600.0,2.0,0.7,,,196.66124,196.43227585939343,
AirQuality,1687,0,22.0,95.0,4700.0,3.0,0.6,,,256.8375,268.2929128176879,
AirQuality,1688,0,3.0,42.0,2100.0,143.0,1.8,,,216.47768,159.70503766372752,
AirQuality,1689,0,49.0,108.0,4700.0,14.0,0.6,,,249.72891,292.4542318112412,
AirQuality,1690,0,9.0,106.0,2200.0,3.0,1.5,,,225.5901,183.72150797144587,
AirQuality,1691,0,15.0,114.0,4200.0,3.0,1.2,,,280.91568,265.64025597935733,
AirQuality,1692,0,62.0,26.0,2000.0,207.0,1.7,,,210.15224,178.497807699554,
AirQuality,1693,0,47.0,87.0,4700.0,2.0,0.8,,,235.62207,267.26341400935286,
AirQuality,1694,0,8.0,72.0,500.0,19.0,1.4,,,54.51922,94.54944478107812,
AirQuality,1695,0,4.0,43.0,600.0,104.0,4.4,,,72.67251,90.00435644584556,
AirQuality,1696,0,2.0,69.0,400.0,2.0,1.0,,,35.54051,81.62821978641489,
AirQuality,1697,0,17.0,97.0,1200.0,58.0,0.6,,,137.76141,160.47895343863425,
AirQuality,1698,0,44.0,208.0,7300.0,12.0,1.3,,,453.39313,479.6844032022941,
AirQuality,1699,0,2.0,3.0,200.0,84.0,1.9,,,23.505013,34.44006119660517,
AirQuality,1700,0,11.0,74.0,1500.0,88.0,1.7,,,182.12012,154.51227698684897,
AirQuality,1701,0,8.0,48.0,500.0,52.0,2.8,,,35.430363,79.01839239329095,
AirQuality,1702,0,7.0,70.0,800.0,26.0,0.8,,,68.756294,106.39533524701876,
AirQuality,1703,0,92.0,144.0,5200.0,13.0,0.1,,,300.23346,358.84700323149207,
AirQuality,1704,0,24.0,142.0,7300.0,6.0,0.4,,,414.16034,409.2740744677832,
AirQuality,1705,0,4.0,45.0,1000.0,2.0,1.0,,,54.17945,80.40491482200615,
AirQuality,1706,0,4.0,45.0,2200.0,98.0,0.8,,,231.1664,154.15747067577493,
AirQuality,1707,0,4.0,39.0,1000.0,22.0,1.9,,,54.549034,79.21295117917008,
AirQuality,1708,0,49.0,111.0,4700.0,4.0,1.2,,,268.7954,291.105482047024,
AirQuality,1709,0,2.0,42.0,2800.0,19.0,1.6,,,202.8846,145.75812663007076,
AirQuality,1710,0,2.0,28.0,1100.0,86.0,0.7,,,117.83303,93.92958072353883,
AirQuality,1711,0,2.0,135.0,7500.0,7.0,0.9,,,423.4635,402.481692148232,
AirQuality,1712,0,73.0,76.0,3200.0,13.0,1.1,,,211.95271,213.3715254903501,
AirQuality,1713,0,59.0,177.0,5000.0,9.0,1.8,,,350.53217,369.5476904369328,
AirQuality,1714,0,140.0,157.0,2899.0,10.0,2.5,,,207.85696,297.798435762198,
AirQuality,1715,0,138.0,188.0,5900.0,8.0,1.5,,,398.62787,436.3155304771375,
AirQuality,1716,0,9.0,114.0,2100.0,74.0,1.0,,,275.7521,211.25803467187825,
AirQuality,1717,0,2.0,30.0,700.0,63.0,1.5,,,41.32239,72.7748116628131,
AirQuality,1718,0,29.0,134.0,4300.0,2.0,1.1,,,300.6799,292.7303430501271,
AirQuality,1719,0,3.0,53.0,1700.0,5.0,0.7,,,141.93144,114.52243088300796,
AirQuality,1720,0,2.0,6.0,200.0,118.0,7.0,,,72.96261,38.64752270386319,
AirQuality,1721,0,38.0,100.0,1600.0,10.0,1.7,,,133.92365,166.81718063543985,
AirQuality,1722,0,11.0,49.0,900.0,1.0,1.0,,,45.816315,82.47608967652417,
AirQuality,1723,0,73.0,153.0,2700.0,65.0,2.0,,,309.5923,285.107414405304,
AirQuality,1724,0,3.0,107.0,3900.0,2.0,1.2,,,270.66882,244.17143180414627,
AirQuality,1725,0,28.0,41.0,1300.0,30.0,1.3,,,90.26877,102.70924594773768,
AirQuality,1726,0,44.0,113.0,2200.0,9.0,0.5,,,193.30116,204.6988592933681,
AirQuality,1727,0,10.0,42.0,500.0,65.0,1.3,,,35.272137,80.65699440614567,
AirQuality,1728,0,177.0,122.0,5400.0,1.0,1.2,,,311.3918,364.093464615788,
AirQuality,1729,0,75.0,106.0,2300.0,16.0,1.4,,,172.07472,211.2473064255247,
AirQuality,1730,0,20.0,64.0,700.0,103.0,3.1,,,95.0964,120.88552810933314,
AirQuality,1731,0,60.0,105.0,3000.0,5.0,1.3,,,201.94409,227.64851931743243,
AirQuality,1732,0,9.0,126.0,2000.0,32.0,0.8,,,251.12064,206.45758049981984,
AirQuality,1733,0,33.0,143.0,6700.0,11.0,0.9,,,392.14258,392.0413140676487,
AirQuality,1734,0,36.0,164.0,2700.0,2.0,0.6,,,301.6103,267.502053781114,
AirQuality,1735,0,2.0,108.0,900.0,14.0,0.9,,,101.71335,141.50349323801464,
AirQuality,1736,0,4.0,127.0,2300.0,2.0,1.0,,,259.5489,206.8696894604185,
AirQuality,1737,0,4.0,38.0,500.0,115.0,0.8,,,31.221748,91.68925300352512,
AirQuality,1738,0,23.0,219.0,6800.0,13.0,1.7,,,441.4613,465.7649581360519,
AirQuality,1739,0,25.0,111.0,2500.0,7.0,0.6,,,230.8327,207.04871860442927,
AirQuality,1740,0,9.0,113.0,3300.0,2.0,0.9,,,259.81522,230.814699382258,
AirQuality,1741,0,51.0,184.0,5400.0,5.0,1.0,,,369.93994,388.5556903115607,
AirQuality,1742,0,2.0,31.0,1100.0,47.0,1.8,,,86.532005,82.49948463841716,
AirQuality,1743,0,4.0,122.0,5700.0,2.0,1.1,,,359.26013,323.86440109170724,
AirQuality,1744,0,35.0,53.0,1200.0,122.0,2.3,,,153.50111,140.0737292012737,
AirQuality,1745,0,8.0,60.0,1800.0,68.0,1.8,,,206.98888,144.26435482263176,
AirQuality,1746,0,17.0,66.0,1200.0,104.0,1.5,,,138.82156,143.16584353491447,
AirQuality,1747,0,17.0,72.0,800.0,27.0,1.5,,,78.85459,110.3376982120612,
AirQuality,1748,0,8.0,9.0,1000.0,60.0,4.5,,,65.67965,58.38952789311136,
AirQuality,1749,0,29.0,137.0,7100.0,3.0,0.5,,,404.72223,397.58513551901234,
AirQuality,1750,0,20.0,71.0,2600.0,62.0,2.2,,,247.36649,184.6230362373538,
AirQuality,1751,0,48.0,40.0,1500.0,119.0,1.9,,,169.07199,141.8548209405575,
AirQuality,1752,0,111.0,144.0,8100.0,16.0,1.0,,,389.1073,467.8809978478674,
AirQuality,1753,0,16.0,146.0,9000.0,5.0,1.2,,,462.0558,470.0108192976823,
AirQuality,1754,0,67.0,98.0,2100.0,110.0,3.0,,,248.6188,220.6136589127301,
AirQuality,1755,0,28.0,93.0,2400.0,4.0,1.5,,,179.095,184.22104809005648,
AirQuality,1756,0,61.0,124.0,4300.0,8.0,1.8,,,272.95038,293.12209441537675,
AirQuality,1757,0,16.0,23.0,1000.0,216.0,2.1,,,98.99345,128.08961024956375,
AirQuality,1758,0,21.0,127.0,5200.0,37.0,2.7,,,334.72876,323.92900484726977,
AirQuality,1759,0,24.0,91.0,1100.0,6.0,1.1,,,100.49131,135.79166172241378,
AirQuality,1760,0,8.0,19.0,1100.0,69.0,1.3,,,103.09842,80.47893856328649,
AirQuality,1761,0,11.0,52.0,700.0,46.0,1.7,,,47.3226,91.12643224651424,
AirQuality,1762,0,15.0,21.0,1700.0,138.0,1.0,,,185.78499,128.38543955770828,
AirQuality,1763,0,19.0,84.0,2200.0,2.0,1.6,,,161.16785,164.78758890739465,
AirQuality,1764,0,2.0,17.0,400.0,16.0,1.3,,,7.755782,34.887364549397745,
AirQuality,1765,0,49.0,53.0,1200.0,127.0,1.9,,,167.49875,146.56060312460784,
AirQuality,1766,0,7.0,160.0,900.0,2.0,0.5,,,146.71721,190.5493622417922,
AirQuality,1767,0,9.0,102.0,1100.0,4.0,0.5,,,103.867546,142.51123686554132,
AirQuality,1768,0,40.0,69.0,1800.0,7.0,1.0,,,110.35287,144.77272394117205,
AirQuality,1769,0,21.0,160.0,4300.0,2.0,0.9,,,340.5129,316.02182921215285,
AirQuality,1770,0,11.0,163.0,7500.0,5.0,1.7,,,457.4214,430.296568675902,
AirQuality,1771,0,9.0,43.0,800.0,146.0,2.1,,,76.59202,116.19118752561506,
AirQuality,1772,0,16.0,169.0,3100.0,2.0,0.2,,,325.148,281.5134890773791,
AirQuality,1773,0,38.0,107.0,4600.0,2.0,1.1,,,266.40717,279.9025353791934,
AirQuality,1774,0,11.0,33.0,1000.0,188.0,1.2,,,94.31115,129.16026909602246,
AirQuality,1775,0,141.0,91.0,5500.0,2.0,1.6,,,277.73602,326.37302779485736,
AirQuality,1776,0,109.0,110.0,3500.0,1.0,3.7,,,270.6304,259.3407406357429,
AirQuality,1777,0,50.0,130.0,3500.0,2.0,0.9,,,257.91022,266.7427083900303,
AirQuality,1778,0,43.0,74.0,1800.0,1.0,1.9,,,111.79127,146.97052227336076,
AirQuality,1779,0,94.0,142.0,4500.0,14.0,0.4,,,276.50842,332.12900497609616,
AirQuality,1780,0,52.0,168.0,3500.0,7.0,1.3,,,310.76758,305.1563004402975,
AirQuality,1781,0,3.0,55.0,2400.0,2.0,1.0,,,163.64468,140.09311601808145,
AirQuality,1782,0,4.0,92.0,1400.0,5.0,1.4,,,128.67717,140.7086347272733,
AirQuality,1783,0,30.0,27.0,1400.0,36.0,2.8,,,91.2286,92.38577190271847,
AirQuality,1784,0,41.0,122.0,3500.0,45.0,1.0,,,277.89624,269.66806126457425,
AirQuality,1785,0,17.0,85.0,1700.0,47.0,1.3,,,205.0921,161.97960310408888,
AirQuality,1786,0,16.0,104.0,2400.0,3.0,1.1,,,223.55469,191.77893902281284,
AirQuality,1787,0,2.0,30.0,1200.0,62.0,1.5,,,115.12173,90.40702259176727,
AirQuality,1788,0,10.0,89.0,2400.0,2.0,0.8,,,200.70729,175.63519538086177,
AirQuality,1789,0,9.0,36.0,700.0,67.0,1.5,,,47.92565,81.96041230235988,
AirQuality,1790,0,28.0,131.0,4800.0,2.0,1.0,,,316.01285,307.64626568184855,
AirQuality,1791,0,2.0,13.0,900.0,142.0,1.7,,,85.66352,87.97986073933055,
AirQuality,1792,0,7.0,22.0,600.0,185.0,1.8,,,48.93951,100.84793950336996,
AirQuality,1793,0,4.0,24.0,1000.0,195.0,3.5,,,100.00437,116.26795423028928,
AirQuality,1794,0,2.0,96.0,1600.0,2.0,1.3,,,156.31084,150.42324520899336,
AirQuality,1795,0,14.8512,65.696,500.0,112.0,2.8,,,74.38151,117.22110112898406,
AirQuality,1796,0,9.0,148.0,9200.0,2.0,0.7,,,472.6464,477.03153101667033,
AirQuality,1797,0,31.0,185.0,8700.0,7.0,1.1,,,480.59424,502.4776488833761,
AirQuality,1798,0,5.0,16.0,400.0,171.0,4.7,,,67.7615,77.44341928634178,
AirQuality,1799,0,60.0,79.0,2800.0,1.0,0.8,,,183.76697,194.8301152080029,
AirQuality,1800,0,12.0,62.0,3200.0,15.0,0.6,,,205.46384,183.1460525087931,
AirQuality,1801,0,2.0,28.0,600.0,38.0,2.9,,,20.772198,56.753421698492645,
AirQuality,1802,0,9.0,78.0,5700.0,6.0,0.9,,,263.40988,284.1664026261472,
AirQuality,1803,0,39.0,129.0,2900.0,10.0,0.5,,,255.24292,244.2240031119049,
AirQuality,1804,0,48.0,164.0,2500.0,4.0,1.4,,,280.03107,263.0447539202342,
AirQuality,1805,0,14.0,81.0,3700.0,2.0,0.5,,,210.40663,216.26073570056096,
AirQuality,1806,0,15.0,128.0,3500.0,5.0,0.5,,,278.12445,256.0654937673609,
AirQuality,1807,0,3.0,68.0,2800.0,2.0,1.3,,,184.83008,166.54705915296165,
AirQuality,1808,0,3.0,32.0,1000.0,133.0,1.4,,,95.43934,108.07175797662664,
AirQuality,1809,0,2.0,42.0,1000.0,27.0,1.1,,,68.31951,84.59730746665313,
AirQuality,1810,0,15.0,77.0,4400.0,5.0,1.1,,,228.96724,237.62862074466875,
AirQuality,1811,0,10.0,158.0,2600.0,3.4272,0.2,,,294.59195,251.52515620442895,
AirQuality,1812,0,2.0,102.0,5700.0,10.0,1.2,,,321.281,306.14595781805014,
AirQuality,1813,0,6.0,79.0,800.0,1.0,0.8,,,62.586403,106.96372824036295,
AirQuality,1814,0,100.0,98.0,2300.0,14.0,0.9,,,212.0253,211.19859590435752,
AirQuality,1815,0,48.0,135.0,1700.0,2.0,1.0,,,169.63568,206.215523919902,
AirQuality,1816,0,9.0,92.0,3000.0,2.0,0.8,,,219.92511,199.7945271406534,
AirQuality,1817,0,23.0,130.0,3900.0,2.0,0.8,,,285.56793,273.24887646169634,
AirQuality,1818,0,136.0,135.9086,6800.0,5.355,0.4,,,336.84735,418.53476324256815,
AirQuality,1819,0,18.0,78.0,2799.0,52.0,1.6,,,253.12833,195.9374372955102,
AirQuality,1820,0,50.8368,56.2522,800.0,26.0,0.0,,,81.65919,107.54740342636492,
AirQuality,1821,0,6.0,59.0,1900.0,4.0,0.9,,,149.96582,127.74755153260308,
AirQuality,1822,0,5.0,154.0,2800.0,26.0,0.0,,,296.34283,260.8198702372422,
AirQuality,1823,0,8.0,123.0,2900.0,2.0,1.1,,,271.1853,225.5199981984476,
AirQuality,1824,0,6.0,104.0,2000.0,5.0,0.0,,,221.7323,177.11254273193927,
AirQuality,1825,0,37.0,92.0,2200.0,1.0,1.0,,,148.51003,178.72679928032227,
AirQuality,1826,0,3.0,81.0,700.0,2.0,1.3,,,58.471382,103.81708805602214,
AirQuality,1827,0,129.0,75.0,3100.0,2.0,1.7,,,417.20624,220.89490760859863,
AirQuality,1828,0,32.0,127.0,2500.0,3.0,1.3,,,253.55005,222.14396867238608,
AirQuality,1829,0,18.0,129.0,800.0,12.0,0.9,,,120.76928,162.48203840314773,
AirQuality,1830,0,2.0,81.0,800.0,41.0,0.5,,,72.456795,120.90296793949663,
AirQuality,1831,0,13.0,73.0,2600.0,2.0,1.5,,,169.72517,166.84014098848766,
AirQuality,1832,0,26.0,121.0,2100.0,2.0,1.1,,,223.8358,200.21524358642557,
AirQuality,1833,0,186.0,124.0,5700.0,2.0,0.9,,,308.2682,380.3590186474854,
AirQuality,1834,0,13.0,41.0,900.0,21.0,0.9,,,53.171295,81.785265769012,
AirQuality,1835,0,12.0,18.0,800.0,306.0,3.3,,,95.3608,141.04425680103188,
AirQuality,1836,0,10.0,59.0,900.0,48.0,0.7,,,76.87989,107.30365296465308,
AirQuality,1837,0,73.0,50.0,1300.0,12.0,1.7,,,202.95139,118.4399865962229,
AirQuality,1838,0,34.0,101.0,1300.0,23.0,0.9,,,146.60905,161.4166787226857,
AirQuality,1839,0,117.0,181.0,6500.0,1.0,1.3,,,441.5562,442.9500491533898,
AirQuality,1840,0,49.0,81.0,2500.0,22.0,0.9,,,188.85164,189.17770595849612,
AirQuality,1841,0,19.0,65.0,1900.0,33.0,1.9,,,189.57336,144.7595956011607,
AirQuality,1842,0,59.0,128.0,3500.0,50.0,1.4,,,291.52292,281.7029964084071,
AirQuality,1843,0,24.0,117.0,3800.0,2.0,0.4,,,256.63586,258.0465725504307,
AirQuality,1844,0,96.0,253.0,6900.0,2.0,1.0,,,404.6848,521.9968996026382,
AirQuality,1845,0,2.0,25.0,800.0,23.0,1.6,,,35.492744,58.68533741796125,
AirQuality,1846,0,71.0,137.0,5600.0,4.0,0.6,,,332.88177,356.3744711645925,
AirQuality,1847,0,2.0,90.0,1600.0,2.0,1.9,,,152.35052,143.47293043027497,
AirQuality,1848,0,7.0,36.0,800.0,57.0,1.1,,,55.55478,82.53848919279355,
AirQuality,1849,0,8.0,150.0,8400.0,4.0,0.8,,,457.90198,450.40972682966606,
AirQuality,1850,0,125.0,117.0,4100.0,4.0,1.5,,,287.37598,297.47510749598723,
AirQuality,1851,0,2.0,26.0,800.0,32.0,1.3,,,42.39372,63.05544320764497,
AirQuality,1852,0,5.0,51.0,1200.0,148.0,0.4,,,134.7255,140.9241919612453,
AirQuality,1853,0,9.0,29.0,1200.0,223.0,1.4,,,123.57816,142.53043445632267,
AirQuality,1854,0,2.0,67.0,700.0,10.0,1.0,,,47.27091,92.97621496947636,
AirQuality,1855,0,28.0,126.0,100.0,178.0,0.6,,,114.642105,190.3739928908126,
AirQuality,1856,0,54.0,139.0,4400.0,7.0,1.3,,,295.193,309.83587537277555,
AirQuality,1857,0,16.0,55.0,2500.0,4.0,0.5,,,161.01056,149.11000576439932,
AirQuality,1858,0,55.0,136.0,4300.0,4.0,0.9,,,284.16287,303.4182057966213,
AirQuality,1859,0,8.0,16.0,700.0,204.0,3.3,,,67.65547,102.11626377758552,
AirQuality,1860,0,27.0,185.0,4900.0,3.0,0.7,,,377.3545,364.36086059746,
AirQuality,1861,0,35.0,107.0,3500.0,2.0,1.3,,,231.83754,239.1536660940976,
AirQuality,1862,0,4.0,66.0,1900.0,2.0,1.2,,,154.2438,132.77736697029718,
AirQuality,1863,0,35.0,56.0,2000.0,3.0,1.2,,,139.44281,136.1790104771443,
AirQuality,1864,0,51.0,170.0,6900.0,12.0,1.1,,,422.0001,430.7996792295177,
AirQuality,1865,0,60.0,80.0,2700.0,7.0,1.3,,,176.7164,193.1818403590892,
AirQuality,1866,0,31.0,108.0,4000.0,4.0,0.1,,,237.31403,259.73797709159555,
AirQuality,1867,0,15.0,125.0,3700.0,5.0,0.5,,,276.89996,260.3251381201148,
AirQuality,1868,0,4.0,103.0,2500.0,2.0,1.1,,,238.20782,190.50748272696308,
AirQuality,1869,0,2.0,39.0,700.0,21.0,0.6,,,37.373142,69.94090749415673,
AirQuality,1870,0,30.0,42.0,1900.0,2.0,1.7,,,157.25258,116.23483824317378,
AirQuality,1871,0,3.0,151.0,2200.0,2.0,1.2,,,263.53217,225.9681601987633,
AirQuality,1872,0,103.0,94.0,4300.0,1.0,1.2,,,263.62424,275.3308554539975,
AirQuality,1873,0,11.0,103.0,1300.0,43.0,0.9,,,144.10051,162.83036311999956,
AirQuality,1874,0,49.0,101.0,4100.0,3.0,1.0,,,231.00482,259.8909825908358,
AirQuality,1875,0,27.0,31.0,2100.0,141.0,3.0,,,196.0036,153.29051383336406,
AirQuality,1876,0,7.0,85.0,500.0,4.0,0.4,,,67.13236,104.01965051791515,
AirQuality,1877,0,7.0,15.0,1100.0,31.0,1.5,,,81.83286,63.92156137870288,
AirQuality,1878,0,8.0,73.0,800.0,109.0,1.3,,,71.61968,134.88952608985844,
AirQuality,1879,0,50.0,123.0,4100.0,2.0,0.9,,,261.32962,281.4679879772674,
AirQuality,1880,0,47.0,70.0,2300.0,74.0,1.6,,,233.39267,185.8181579371323,
